31.2827950937	3908967	Faecalibacterium_prausnitzii
14.0691577286	1758023	Agathobacter_rectalis
10.7020473878	1337283	Bacteroides_xylanisolvens
9.15653301755	1144162	Bacteroides_ovatus
8.33701930306	1041759	Subdoligranulum_variabile
7.59201993089	948667	Lachnospiraceae_bacterium_7_1_58FAA
6.45094453791	806083	Coprococcus_catus
5.91128175633	738649	Eubacterium_siraeum
3.70054021498	462404	Anaerobutyricum_soehngenii
2.79766102913	349584	Roseburia_intestinalis
