"","foldchanges.view"
"626",0.399855853336036
"627",-0.235775671679397
"628",-0.703893311386405
"629",1.17752760897819
"630",0.220164271768527
"631",-1.24785029050834
"632",0.607896787862646
"633",-1.17707608815397
"634",-0.0649031016702285
"635",-0.0703527442619969
"636",-0.723707863431189
"637",-0.755043320522028
"638",-0.0463848468744052
"639",-0.915984570341664
"640",-4.76454523683052
"641",0.391092536614184
"642",-2.38733980221624
"643",-0.0711881333420865
"644",-1.52321763811614
"645",-0.725847965267696
"646",-1.2111846652303
"647",-0.0926339240355518
"648",0.148317945096492
"649",-1.35160034661718
"650",-1.10164036031476
"651",0.461244963891189
"652",-0.593755001999814
"653",0.00469130105043422
"654",-0.640262088742616
"655",-0.255987598225934
"656",0.00230079344028573
"657",-0.111922301338111
"658",-0.684337427465999
"659",-2.0067652242486
"660",-0.150458979176562
"661",-0.607566581965512
"662",0.258162190539957
"663",-0.416347387437115
"664",0.197333551539997
"665",0.113387307807502
"666",-0.633723536006279
"667",0.337479274847959
"668",2.00318162136802
"669",0.498323863142069
"670",-0.34901330911561
"671",0.4348794391414
"672",0.189364610367356
"673",-0.211501200002169
"674",0.211144645795604
"675",-0.690459532883425
"676",0.700889571659882
"677",0.00162457214154476
"678",0.474025157080339
"679",0.0645549301427115
"680",0.0623559127302458
"681",-2.12747746891205
"682",-0.711822712903204
"683",-0.0555548579326659
"684",-0.457509805318013
"685",0.251034308573445
"686",-0.341981871733915
"687",0.336186487243463
"688",-0.472612000326169
"689",-0.99453570162788
"690",0.940581000279059
"691",-0.930143565079306
"692",-2.52590357980755
"693",0.353815859765467
"694",-1.13115159525954
"695",-1.09426981828137
"696",0.099609784789152
"697",0.0407059539942309
"698",-0.128057436738431
"699",-0.576662901965983
"700",0.267643039615681
"701",0.471981012719437
"702",0.305041450060158
"703",-0.0257686960940052
"704",0.519074840084028
"705",0.0499390558818869
"706",-0.299093811801359
"707",-2.23678877241
"708",0.238081130764621
"709",0.259655234651982
"710",0.310822701994625
"711",0.184375527417314
"712",-1.1206715732474
"713",0.700197561496556
"714",0.116761021107533
"715",-0.520082696354932
"716",0.0955761158301732
"717",0.467229418770956
"718",-0.0625058918991667
"719",0.0697384810579083
"720",-0.308272667609389
"721",-0.0598976777128297
"722",0.271287479007182
"723",-1.67394934663598
"724",-1.2207109586451
"725",-0.67117267672302
"726",0.0562237288348839
"727",-0.121892897059244
"728",-0.953330337512784
"729",0.318957994903657
"730",0.653708215900209
"731",0.487824958316107
"732",-1.12315564714546
"733",-1.86847998509359
"734",-0.531560130857063
"735",-0.0324962599406588
"736",0.586663573219268
"737",-0.405761351112206
"738",0.020004852915819
"739",-0.871311514120061
"740",-0.755624809697902
"741",-0.589177068693343
"742",-1.11143423804021
"743",-0.469578041054044
"744",-0.77054448184256
"745",0.68256092391782
"746",0.0110266762450928
"747",0.220025807277336
"748",0.441826003854187
"749",-2.24025634443599
"750",0.612118168193842
"751",-0.121995200898878
"752",-3.25746238641312
"753",0.0627525474550962
"754",0.11018787849154
"755",-0.377896061661765
"756",-0.287582012110749
"757",-0.0467620766641934
"758",0.0680748411436838
"759",-0.303140683789965
"760",-0.289906372400468
"761",0.0864549541313142
"762",-0.570573556911034
"763",-1.15767041233924
"764",-3.46957249858141
"765",0.241706870451907
"766",-1.57553044798816
"767",0.191309559843735
"768",-0.567769068039287
"769",-0.0307586993529466
"770",0.302506544916514
"771",-1.12949348805578
"772",-0.333821094756805
"773",0.300589924581237
"774",-0.863930601916847
"775",0.161297610072109
"776",0.219038938128747
"777",-1.35280841547735
"778",-1.26040242209534
"779",1.19330013693799
"780",0.80563412233888
"781",0.168331734152788
"782",0.297110836340159
"783",-0.0590983615280363
"784",0.600307896370637
"785",-1.50826662634052
"786",-2.83960238869604
"787",-0.105104753663994
"788",0.3895425883535
"789",0.339748987170851
"790",-2.17892864024389
"791",-0.463726092118544
"792",-0.405555955633097
"793",0.479732429285731
"794",0.117517972921168
"795",0.522927706217035
"796",-0.0973045513314142
"797",-0.983102629187191
"798",-0.81976011340814
"799",0.221402039300132
"800",0.0280338199435467
"801",0.996103512186668
"802",0.177856835161513
"803",-0.56136055298866
"804",-0.977595475394204
"805",0.0560068165869618
"806",-0.405573109347328
"807",0.0774734155195107
"808",0.0897552038682082
"809",0.567738678230432
"810",-2.48968116113848
"811",-1.47061970050488
"812",-2.06268283890666
"813",0.419802649079225
"814",0.0671901042728944
"815",-0.14535670956412
"816",0.390476791761725
"817",-1.37008504373781
"818",0.40867534847683
"819",-0.132600946923151
"820",-0.124009870213944
"821",-0.133741643703278
"822",0.217239800349995
"823",1.85969398331534
"824",-1.39552154274472
"825",-0.028549668753985
"826",0.0294169674924995
"827",0.728603407839062
"828",0.679559433335884
"829",-0.264755702191101
"830",0.463988889085636
"831",-0.047938087297137
"832",0.0259609033861731
"833",0.0596152368966315
"834",-1.08920585734444
"835",-0.0245971996727879
"836",-0.42105977985068
"837",-0.760370959587794
"838",-0.401597151870255
"839",0.134820698991802
"840",-0.558765107691822
"841",-1.30690045352883
"842",0.124474243979863
"843",-0.459586912675769
"844",-1.36627470864516
"845",-0.515092134698454
"846",-0.304647892460854
"847",-0.350644901332843
"848",0.0499880493154658
"849",-0.324556036041037
"850",0.534322522004672
"851",-0.389582556621909
"852",-1.24929631867866
"853",0.406463183238146
"854",0.709541958581342
"855",0.291123274033726
"856",-0.303310306170376
"857",-0.212153605156979
"858",0.511901197284339
"859",-0.48772164865439
"860",-0.305449260796236
"861",-0.306901622366273
"862",-0.841573836101282
"863",-0.00529582603134472
"864",-1.18524554844035
"865",-0.413638791373564
"866",0.103486339010498
"867",0.149151890044617
"868",-0.114631680203606
"869",-0.346678801632484
"870",0.18188209870436
"871",0.765424114697833
"872",-0.450437209982579
"873",-0.565418557012119
"874",0.443407991798148
"875",-2.60086671417146
"876",-0.00655118887273866
"877",0.0262230738936822
"878",-0.263215296473495
"879",-0.16063744557711
"880",0.0956240280376204
"881",-2.26215181062578
"882",-0.638870680318661
"883",-0.13853120526229
"884",0.623456692869532
"885",0.679708409795346
"886",-1.69399242262779
"887",-2.01976702069529
"888",0.141327114651032
"889",0.827692899057381
"890",-0.119241569008034
"891",-1.70154836951875
"892",0.144851914450905
"893",0.0230115824200119
"894",0.0861035978654976
"895",-0.184695284728312
"896",0.199009529333068
"897",-0.43645798432107
"898",-1.99028262515857
"899",0.568547277795844
"900",-0.114618578719729
"901",-0.242044487213022
"902",0.063557091952973
"903",-0.523632450634068
"904",-0.0683190702032561
"905",0.00449060302092385
"906",-0.772541711880305
"907",-0.587715200388999
"908",0.173313553090386
"909",-0.263596479110187
"910",-0.442670379653056
"911",0.400565510004844
"912",-0.0350729818901732
"913",-1.22608641098439
"914",-1.06202531454436
"915",-1.33141598512692
"916",0.111147330244043
"917",-1.14670618331215
"918",-1.34501142863769
"919",-0.924754957708088
"920",1.1749385763043
"921",-0.356585239959618
"922",-0.560371865751642
"923",-1.19942839405378
"924",-0.496579303221427
"925",-1.36993149950721
"926",1.16695309658356
"927",-1.30757764522879
"928",0.0198776613881672
"929",-0.10398432588608
"930",0.249593967703284
"931",-2.23236481260336
"932",0.246482469777444
"933",-1.2180451377262
"934",0.766814129235296
"935",0.145864051161861
"936",-0.778637311425117
"937",0.0498829427048084
"938",-0.262931321231234
"939",-1.75215901501672
"940",-0.386657852647691
"941",-0.459152988985875
"942",0.86630074279364
"943",-1.00045543312213
"944",-0.553943352863574
"945",-0.0789204838538416
"946",0.690533424635172
"947",-1.29184038697966
"948",0.366269267272452
"949",1.47177554221723
"950",-1.45530325014779
"951",-1.60612486524373
"952",0.084025991056635
"953",1.14166956587405
"954",-1.22911161134483
"955",0.23807585511275
"956",-0.182433725814843
"957",-0.368218522083861
"958",0.306538355239297
"959",0.199176226236223
"960",0.292296244846786
"961",0.872868748826609
"962",-1.63584126688083
"963",0.296988714114012
"964",-1.04673751919322
"965",0.9240207093167
"966",0.147563683124423
"967",-2.16507034005285
"968",0.562671433240299
"969",-0.318617927153652
"970",0.180842668331588
"971",-1.15596589371084
"972",0.0967879713817498
"973",-0.320210485992955
"974",-0.595981239964543
"975",-0.493074074564362
"976",0.732754450054551
"977",0.618933362689412
"978",-0.785970752379087
"979",0.0460802214164686
"980",-0.633268088551925
"981",2.47611583832966
"982",0.811476019479939
"983",-0.476277816892783
"984",0.317627117361797
"985",0.00610165498999527
"986",-0.221282112655192
"987",-1.41380824499536
"988",0.046559177479832
"989",-0.347329010461315
"990",-0.7600817318669
"991",0.498077142796868
"992",-0.429680092971145
"993",0.917588711786318
"994",-0.683973411584878
"995",-0.406656114831105
"996",-0.0539426062769021
"997",0.33170310696399
"998",-0.140090143073132
"999",0.436467053149553
"1000",0.287660311387886
"1001",-0.875025966946812
"1002",-0.982560503269095
"1003",0.296423699925198
"1004",-1.14512572934815
"1005",0.189890628231621
"1006",-0.0157053873294895
"1007",0.192633028213326
"1008",0.117065167293049
"1009",1.96423982404978
"1010",-0.270829291151048
"1011",0.901209237834033
"1012",0.0159346519376851
"1013",-0.748390427031792
"1014",0.0377250838576917
"1015",0.845674972572551
"1016",-0.0940244976536549
"1017",-2.27015035335701
"1018",-1.5632860876731
"1019",0.560325400549255
"1020",-0.336751608718413
"1021",-0.0476930269769195
"1022",0.123198968357453
"1023",0.454189665413657
"1024",0.779321056820329
"1025",-0.0993058657008558
"1026",-0.418046445819332
"1027",0.523768579120782
"1028",0.00252070870526324
"1029",0.579914097534404
"1030",0.057660290663426
"1031",-0.400721082922557
"1032",0.062408421857621
"1033",-0.455273506920335
"1034",-1.40636319418494
"1035",0.499218264034803
"1036",-0.380988860157995
"1037",-0.126110145566095
"1038",1.11637812425582
"1039",0.246901425612455
"1040",0.594275178509131
"1041",-0.353994941156285
"1042",-0.406019262597725
"1043",0.0165814963380963
"1044",-0.247766297847079
"1045",0.204413447058086
"1046",0.282590384123772
"1047",0.0702364609219843
"1048",-0.717012984960154
"1049",-0.705074140787519
"1050",0.448030967198919
"1051",0.187300541036049
"1052",0.0142851699491396
"1053",0.981607451866166
"1054",0.314776692488571
"1055",-1.0960911975083
"1056",-0.322663988063971
"1057",-1.26127254060229
"1058",-0.416712220149563
"1059",0.277050420421546
"1060",0.227871528103279
"1061",1.47588183328818
"1062",-1.43507859173991
"1063",-0.935173324427914
"1064",-1.2666703032172
"1065",0.355987233962071
"1066",0.19242586692269
"1067",-0.625967432916179
"1068",0.173474595056113
"1069",-2.30804344510297
"1070",0.211065312096578
"1071",0.0441398208964694
"1072",-1.35278820323741
"1073",-1.89190808677808
"1074",0.282274543207872
"1075",-3.04237711801413
"1076",0.418815983158692
"1077",-0.748530490044277
"1078",0.523941392460351
"1079",-1.09205196785851
"1080",0.447118012823214
"1081",-2.36311985041091
"1082",-0.0257592238694803
"1083",-0.349539291773052
"1084",-0.996316441374049
"1085",-0.707888842440031
"1086",1.20251335550957
"1087",-0.312570214056271
"1088",-1.15077214287517
"1089",-1.27950877827987
"1090",0.674709745986652
"1091",-0.693779319546275
"1092",-0.662952398439897
"1093",-0.552160682603592
"1094",0.178134059107171
"1095",0.31886026397618
"1096",-1.58198878957456
"1097",0.341383338318019
"1098",-0.263492594600418
"1099",0.166569515847988
"1100",0.485879476787695
"1101",-0.953877790517652
"1102",0.46371273974597
"1103",0.196376030925134
"1104",-0.920592456663575
"1105",0.22903316771043
"1106",0.594979470473735
"1107",-0.622263885835288
"1108",-1.55063514419617
"1109",0.962688541872986
"1110",-0.355949368256514
"1111",1.01718088292083
"1112",0.318705993384064
"1113",-0.424717929611744
"1114",-0.554661444372227
"1115",0.29881160621931
"1116",0.21049923495145
"1117",-0.453206694258067
"1118",-0.0150516400177074
"1119",-0.151533862645039
"1120",-2.2436604179849
"1121",0.240997773351813
"1122",-1.5517921088539
"1123",-0.923124103485314
"1124",-0.15180094548925
"1125",0.625512727503574
"1126",0.307987687985107
"1127",0.0805237755532086
"1128",-0.67296694628267
"1129",0.387063558286686
"1130",-0.125518627604446
"1131",0.12478329952911
"1132",0.376263932319095
"1133",-0.506321708683574
"1134",0.596446852858054
"1135",-1.82848431962213
"1136",-2.58675907122848
"1137",0.091994487217983
"1138",0.142138269417222
"1139",0.160233794105675
"1140",-0.51914951044007
"1141",-0.702418438156271
"1142",-0.0542885534568571
"1143",0.926719977697404
"1144",0.3829425698821
"1145",-1.26871745314157
"1146",0.633816808206945
"1147",0.479643400445531
"1148",0.306328191925854
"1149",-1.70272539428942
"1150",-0.101693958975225
"1151",0.478822377773531
"1152",-1.33278351021541
"1153",-1.92605054670681
"1154",-0.596434132348205
"1155",-0.171626983697667
"1156",1.47182889704917
"1157",-0.191101089781933
"1158",-1.49616326869508
"1159",0.349168932479249
"1160",0.133809672096761
"1161",-2.32585379544495
"1162",-0.453326468977205
"1163",-0.773545940719589
"1164",0.341708840050916
"1165",-0.276252582110892
"1166",-0.235086090196747
"1167",-1.54862183782815
"1168",0.0523649820671763
"1169",-0.404165578483646
"1170",0.00651029561658382
"1171",-0.00166906027959466
"1172",-0.841547690970474
"1173",-1.55908308411566
"1174",1.11052064652336
"1175",-2.39829541255071
"1176",-1.35877764199955
"1177",-0.0808072723027176
